drug_id,old_selling_price
508444,355.22
508626,230.29
508637,160.65
508671,425.94
508867,63.0
508870,32.0
508942,200.34
508943,199.22
508977,508.56
509201,129.88
509275,208.79
436835,316.76
439790,94.83
439905,133.07
443790,141.34
446560,92.0
446876,433.5
451464,251.69
452226,263.36
454167,93.97
456630,154.2
459471,310.79
462068,220.23
466058,123.75
467261,8.19
480750,197.62
481824,396.0
486004,16.41
486314,116.38
486841,154.61
487543,348.67
755979,302.1
756050,204.0
757557,149.35
757947,764.15
757984,34.7
757986,170.66
758093,328.1
758189,899.0
758491,78.03
758592,374.53
758652,112.5
759004,179.29
759257,364.52
759459,63.0
759460,63.0
759473,265.45
759517,183.2
759546,279.65
759578,361.25
759882,0.02
759958,90.15
760097,170.0
760210,95.2
760254,85.64
760312,250.75
487832,781.65
488614,95.63
488768,14.6
488975,109.8
488995,130.0
489011,90.85
489194,1433.58
489853,39.14
490306,91.64
490434,124.31
490840,101.15
491045,134.67
491713,188.06
491916,1169.1
491931,86.78
492178,153.0
493953,150.61
494236,75.94
494768,252.58
495211,147.37
495229,105.44
495607,102.0
496189,71.33
496311,151.88
496502,16.91
496601,77.44
498145,1115.63
499265,198.42
499952,123.26
500095,65.34
500274,96.81
500378,139.93
500620,262.17
500734,2474.48
501031,87.34
501755,167.18
501971,385.01
501973,277.31
502106,180.78
502376,73.31
502562,65.42
502607,90.72
502954,199.22
503124,99.45
503186,56.78
503224,202.5
503497,72.07
503943,46.58
504020,684.11
504032,416.0
504403,58.74
504803,325.17
505551,74.78
508304,42.03
508883,90.85
509688,245.65
509871,399.6
510235,105.19
510836,351.65
510878,109.8
511066,119.54
511778,109.84
512099,422.45
512695,90.69
513655,7.89
514335,190.05
515130,211.73
515438,133.88
517226,52.2
518266,315.0
518350,719.1
518377,144.5
518852,198.98
518951,100.41
518993,115.7
519108,100.01
520171,63.75
520277,190.45
520604,42.33
520860,254.15
520975,45.52
521591,41.23
521625,209.95
524290,21.22
524294,21.86
552387,763.41
556731,41.01
556843,102.93
561355,10.38
575665,135.0
576466,135.47
578634,109.69
587978,165.03
618748,265.35
626458,121.52
635013,185.19
639713,595.0
639716,513.0
707405,230.64
744270,628.07
753645,147.82
754158,253.72
754698,401.71
755163,50.25
755305,191.65
755313,132.36
756004,185.0
756768,160.52
758173,181.53
758232,169.26
758271,133.88
758366,221.0
758611,258.98
758756,99.6
758970,179.1
759053,126.0
759119,102.85
759302,158.57
759315,140.16
759376,170.0
759461,63.0
760042,226.15
760146,198.42
2467,94.63
17339,253.11
21407,42.11
31883,118.34
37789,210.38
47221,247.04
73371,120.16
75861,377.91
112119,99.6
112571,64.55
158367,43.35
167207,153.24
204239,145.16
209203,47.35
234123,158.06
246777,470.31
262369,89.15
284215,177.25
305423,73.75
397707,490.49
400101,184.17
403005,76.1
404316,370.06
405096,106.93
406595,380.4
406689,642.91
410734,510.85
411367,59.76
413866,56.58
414704,10.31
419539,118.73
420628,339.15
424743,198.9
440369,54.99
442342,196.83
464078,153.54
465356,36.09
467393,107.95
484488,319.51
485783,55.68
486562,119.75
488669,34.73
488972,135.0
491724,440.67
492333,152.79
492491,46.89
492955,134.3
493082,199.22
498723,190.85
499649,149.43
504395,72.68
505532,147.32
508995,28.32
509825,179.3
510731,181.5
510929,264.35
510967,457.03
511034,344.7
512126,227.11
514819,49.54
517071,112.35
519579,279.85
520018,183.11
520572,80.78
524282,567.0
534091,766.7
594063,172.05
616472,109.68
657982,205.7
755331,279.1
755371,291.19
758087,238.0
759194,183.28
759439,403.75
759754,204.0
759792,90.64
759943,619.86
760126,121.13
509432,197.22
509465,121.92
509557,39.66
509694,150.6
509771,79.69
509789,167.35
509804,41.09
509827,29.33
509883,194.01
509982,575.1
510058,141.05
510134,185.23
510137,124.8
510178,422.45
510210,1050.92
510227,63.75
510351,244.4
510456,147.42
510472,119.53
510560,109.97
510649,93.34
510835,73.89
510952,788.9
511064,101.91
511104,34.1
511324,67.32
511507,42.19
511551,32.0
511942,71.71
512156,5.97
512327,360.0
512616,280.5
512632,190.0
512799,308.81
513063,115.55
513475,544.72
513551,294.84
513785,544.58
513928,173.16
514104,108.0
514960,84.15
515112,365.76
515266,129.84
515283,81.28
515658,313.96
515833,91.43
516409,21.93
516575,338.67
516841,172.92
517046,366.48
517080,81.38
517137,296.1
517369,164.9
517423,209.7
517567,46.28
517579,319.91
517715,17.55
518043,1364.1
518047,159.3
518163,41.61
518173,93.98
518212,105.14
518302,1155.47
518449,403.75
518495,63.75
518517,218.59
518553,116.67
518609,9.5
518710,465.0
518802,121.13
518809,78.88
518847,165.75
518848,529.89
518870,64.15
518873,139.23
518876,118.15
518941,1652.15
518971,196.01
519246,148.11
519247,33.88
519276,400.0
519299,67.45
519375,474.05
519403,306.0
519435,166.51
519568,84.6
519625,201.51
519684,1251.0
519808,132.8
519851,81.94
519872,228.75
519899,39.38
519979,261.25
520041,57.77
520053,141.64
520062,187.99
520069,136.0
520212,135.75
520215,1497.75
520427,119.52
520470,180.0
520487,105.17
520502,187.2
520512,69.71
520535,147.05
520895,119.54
520985,42.37
521012,41.92
521020,91.0
521086,176.78
521121,344.25
521142,235.08
521220,154.96
521265,68.83
521337,585.0
521339,366.56
521386,137.86
521465,24.89
521607,154.28
521678,226.15
521702,155.38
521787,31.44
521790,172.77
521807,193.8
521842,100.49
521844,860.63
521886,35.62
521899,59.5
521908,308.39
521988,89.0
522061,2.34
522067,65.28
522139,250.95
522240,150.61
522242,98.0
522316,82.19
522341,51.53
522480,81.12
522732,572.03
522877,140.62
522924,306.31
522966,449.25
522992,13.0
523906,59.0
523928,7.53
524152,172.52
524224,413.73
524231,126.69
524252,130.65
524289,12.0
524323,28.93
524371,28.9
524396,134.99
524470,99.0
524476,175.31
524574,54.0
524612,122.0
543121,60.0
553990,74.1
555186,126.69
556379,55.11
588965,91.8
596680,34.2
599392,202.5
600663,388.16
601910,74.91
612444,282.0
612446,855.0
619308,239.2
622371,218.0
624203,1.23
631347,747.65
631905,52.25
636129,264.0
639712,34.0
639726,248.46
753797,360.9
754153,78.89
754186,159.38
754318,43.83
754322,358.45
754651,33.95
754667,646.68
754702,191.24
754738,397.72
754789,278.9
754817,83.84
754848,60.72
754886,121.04
754907,399.79
754924,255.38
755115,6.04
755263,124.95
755312,157.25
755318,595.26
755382,315.56
755466,94.82
755469,143.65
755557,237.15
755740,159.3
755759,175.2
755976,21.85
756085,19.11
756093,113.43
757910,297.5
758001,285.6
758089,91.38
758146,1374.61
758171,225.0
758279,197.95
758387,95.55
758432,281.31
758484,447.13
758532,109.54
758564,584.88
758698,986.85
758712,113.55
758748,18.74
758822,496.65
759024,239.2
759160,65.45
759325,60.15
759351,555.9
759381,157.25
759547,378.51
759670,50.88
759802,79.69
759840,372.56
760084,212.5
760151,119.0
247,58.91
249,69.0
269,216.75
337,438.51
465,125.11
787,227.86
823,131.49
1167,60.75
1313,65.74
1451,234.6
1795,99.07
1809,128.58
1893,131.49
2167,151.41
2267,286.08
2857,952.55
2897,55.58
3291,48.16
3319,72.01
3449,276.07
3693,83.27
5133,125.91
5583,228.98
5917,105.78
8857,52.0
8951,43.98
13421,377.81
13551,70.99
15059,235.88
15131,131.49
15885,401.63
16065,1673.77
16681,161.01
17431,589.69
18397,53.38
19035,1018.13
19051,925.65
20367,266.79
20647,264.48
20745,51.8
20911,86.86
24903,437.0
24909,55.28
24937,619.4
25055,269.1
25419,122.78
25789,344.4
25917,342.0
26805,104.79
26827,883.92
26889,140.58
27041,135.47
27061,40.63
27063,48.0
27119,38.0
27237,80.18
28915,78.05
28973,191.26
29007,27.47
29013,75.06
29501,171.23
30911,28.5
31813,426.72
31833,180.4
32009,459.0
32387,283.48
36351,48.83
36729,62.67
36763,195.24
36793,628.15
36857,166.97
36927,40.64
37025,112.37
37189,59.15
37197,76.18
37303,300.93
37475,80.74
37523,73.01
37709,156.99
37897,183.28
38029,91.7
38325,175.31
39251,267.3
41485,140.25
42685,79.69
42691,158.78
42741,129.1
43597,286.08
43799,237.47
44977,33.47
45079,140.82
45167,56.52
45591,17.0
45751,115.54
45797,343.69
46647,105.91
47341,75.7
47491,33.07
49451,106.79
50027,162.67
50071,35.67
50103,210.25
50115,226.53
50119,237.19
51531,28.6
57983,20.96
58003,237.69
58075,103.12
58185,50.58
59907,155.83
60167,205.2
60173,371.49
60207,218.35
60233,603.16
60261,150.56
60275,448.64
60303,81.72
60335,414.38
60377,96.77
60547,119.89
60561,291.66
60591,806.43
60629,89.25
60673,413.34
60827,102.55
60945,86.06
60977,203.2
61159,81.17
61175,21.71
69759,214.36
69827,14.54
71069,9.2
71143,331.52
71391,124.06
73253,91.08
73279,468.71
73311,565.74
73319,120.33
73419,51.56
73501,73.27
73773,26.54
74037,127.49
74071,91.38
74123,103.6
74323,130.42
74673,383.35
74853,67.48
77649,46.66
78533,32.5
78613,236.7
79757,580.13
80473,195.07
81275,227.11
81663,75.96
82491,123.16
82539,27.89
82733,219.93
83093,78.89
83099,77.61
83445,295.2
88311,266.36
90853,79.05
91681,148.0
92237,322.74
92291,207.5
92311,145.69
93077,455.01
93079,145.82
93091,43.73
93111,386.88
93125,38.65
95261,240.29
95461,177.3
95629,348.27
95959,166.83
96199,128.61
96205,36.4
96245,165.75
99087,133.88
99369,327.25
99523,1764.87
99811,54.19
100937,10.75
101525,143.83
102871,333.07
102905,161.14
103283,96.05
103351,209.34
103653,51.88
103679,147.42
103757,133.45
104371,427.5
104531,103.81
104643,63.75
107555,261.62
107915,218.59
108031,27.15
108077,103.7
108085,245.69
108111,136.71
108151,87.86
108155,102.0
108247,109.46
108347,81.44
108469,33.56
108505,100.7
109929,100.56
109985,102.59
109987,128.25
110249,49.92
110293,109.56
110395,213.14
110637,79.69
110653,154.87
111223,10.03
111259,29.63
111947,52.66
112015,111.94
112047,51.0
112903,65.0
113407,43.66
113871,153.0
114645,147.65
115705,1126.27
115759,115.52
115801,66.14
119503,194.74
119875,129.1
120279,150.45
120289,503.2
122563,11.31
122835,480.25
122859,378.97
122915,483.65
123055,247.65
123647,92.06
129677,14.35
130805,75.07
137301,125.59
142741,166.55
143005,149.81
143429,140.0
143855,554.16
147913,238.26
147915,153.8
147935,173.25
147963,215.16
148783,91.8
148991,122.32
149091,112.35
152549,212.29
152841,104.42
152867,241.27
154291,179.3
154971,70.13
155725,331.6
155753,149.01
155851,105.99
155923,17.53
155975,234.22
156043,42.9
158175,138.25
158303,138.08
158307,319.55
158363,133.2
158831,49.0
158861,120.65
158945,86.45
161425,49.4
161467,104.39
161631,749.7
161875,741.48
162655,278.8
165665,60.56
165981,173.71
165987,306.8
166141,167.62
166163,156.15
166469,24.0
167941,182.49
168053,47.65
168235,149.73
168461,32.22
171497,167.53
172443,82.88
173319,75.94
173383,109.8
173509,36.86
173515,305.2
173579,115.72
174051,89.14
174179,85.5
177659,81.27
177671,143.61
177927,121.92
178293,144.46
199387,863.89
199411,37.45
199419,517.86
199549,187.3
199573,11.61
199693,138.63
199857,225.51
199907,343.45
199965,328.36
199993,299.84
200027,68.0
200145,176.91
200211,350.18
200233,23.85
200313,406.38
200329,353.97
200537,48.59
200665,35.46
200669,285.29
200817,68.0
201057,93.24
201147,99.6
201345,438.39
201385,219.14
201461,629.93
201599,408.0
201747,99.61
201991,20.23
202057,148.33
202081,189.25
202283,247.43
202399,102.0
202501,158.18
202611,121.92
202841,247.01
202921,175.29
202929,214.36
202959,119.54
203025,208.98
203035,180.1
203077,249.82
203179,60.56
203207,105.95
203217,105.87
203457,33.2
203621,92.44
203863,483.82
204581,296.4
204607,86.86
204741,85.65
204745,332.21
204869,474.14
205325,90.05
205387,63.75
205401,57.41
205527,14.25
205951,47.3
206023,116.59
206177,264.56
206199,301.22
206243,175.57
206555,123.25
207003,29.28
207019,82.08
207085,48.53
207287,124.95
207523,64.67
208159,554.34
208889,32.67
209271,38.53
209631,62.95
209791,15.18
209981,248.63
210267,147.8
210293,8.36
210461,50.71
210481,70.57
210485,98.0
210537,56.24
210735,29.01
211101,93.87
211885,29.07
211995,66.13
213799,9.67
213921,22.82
214267,9.46
214353,51.8
214433,87.66
214443,43.73
214577,55.38
214737,74.66
216393,162.56
218027,240.89
221277,35.28
225985,44.0
229529,154.04
229935,67.28
229985,69.7
230789,273.73
230921,202.64
230991,114.83
231195,84.57
231199,51.82
232401,153.68
232473,142.64
233149,59.39
234783,153.3
234901,1138.24
235011,140.46
235429,52.17
239223,155.52
241385,88.89
242729,256.25
242991,360.19
243203,141.18
244743,212.5
245269,13.74
245753,181.26
246767,89.25
247423,158.58
247659,90.85
251419,528.92
252225,246.93
252291,269.9
252329,249.15
252337,140.24
252367,202.64
252517,200.65
255059,147.65
255103,199.71
255149,223.92
256785,50.0
258153,169.57
260047,80.0
260083,84.86
260253,99.61
260797,270.46
261065,137.88
264709,186.15
265165,50.29
266555,354.61
266585,274.07
267341,273.8
269509,107.58
269591,328.95
270561,12.14
278617,197.84
279227,355.64
282513,67.0
284031,212.4
288135,48.9
293539,77.61
293649,173.55
293835,240.66
294663,107.99
297409,7.48
297479,143.44
297539,212.5
297555,242.0
298829,80.75
303401,65.04
304183,113.21
310629,117.14
312243,23.99
312359,159.53
312561,151.98
318089,175.14
318323,151.2
320205,308.4
321623,144.0
328451,27.67
334493,78.0
341289,110.54
341315,149.85
341341,92.06
341435,141.85
341689,64.98
341709,157.79
344033,18.27
350015,158.58
350447,255.08
350843,223.13
351521,94.32
353443,224.4
354719,273.79
357167,66.13
360203,385.69
362565,74.87
364833,109.17
371809,211.33
373025,218.42
376535,125.25
377955,454.2
384925,85.96
385069,80.01
385077,54.92
385079,14.68
385115,79.34
385119,43.0
385145,20.0
385157,31.0
385403,104.0
385455,52.8
385535,101.89
386599,125.09
394943,208.79
395155,118.74
395159,162.75
395613,134.27
396629,270.75
396675,127.5
396693,131.48
396705,120.42
397085,38.01
398279,178.11
398809,45.6
398969,21.88
399173,48.2
399213,14.0
399289,19.0
399341,72.15
399343,37.77
399617,22.32
399783,167.96
399807,30.46
399931,108.0
399987,384.75
400289,234.6
400339,367.03
400391,85.5
400435,12.41
400447,52.2
400493,79.81
400661,92.0
400691,109.18
400768,130.78
400882,13.0
400999,198.05
401068,76.0
401086,62.6
401395,150.36
401602,46.48
401776,69.15
401779,83.67
401908,417.56
401935,335.92
401986,68.99
401995,336.23
402184,113.95
402239,91.22
402253,187.0
402648,44.0
402750,144.63
403083,29.0
403161,40.5
403260,98.6
403281,167.4
403437,12.47
403455,62.0
403620,53.0
403650,172.75
403719,44.76
404355,130.5
404580,61.36
405087,94.04
405165,204.8
405366,93.07
405462,1358.1
405756,969.3
405846,69.33
406152,310.68
406167,135.0
406212,89.99
406307,592.99
406518,12.07
406567,62.64
406681,74.99
406767,72.76
406806,83.6
407259,168.46
407519,43.46
407642,183.6
407660,74.88
407835,364.45
407984,83.56
408217,40.07
408276,186.3
408409,318.75
408496,35.49
408499,61.75
408621,315.0
408634,166.4
408675,220.74
408768,188.7
408823,122.85
408849,314.76
408918,123.01
409059,215.69
409290,550.0
409372,280.5
409686,390.0
409834,423.14
410115,131.25
410272,85.26
410320,128.8
410643,207.98
410673,186.84
410805,802.1
411121,290.9
411462,79.95
411507,112.58
411528,266.47
411553,70.0
412140,92.7
412176,23.89
412498,150.88
412516,10.57
412587,49.72
412757,76.0
412892,171.33
413153,181.18
413359,64.0
413494,535.5
413542,55.0
413897,215.95
413974,276.07
413995,191.25
414191,563.55
414205,367.59
414287,132.6
414296,294.98
414319,148.3
414518,45.75
414616,364.89
414718,179.3
414974,79.0
415598,113.05
416108,118.7
416447,28.05
416462,156.55
416911,661.21
416950,155.39
417004,703.94
417162,78.1
417523,380.0
417529,153.0
417619,170.85
417757,889.1
417993,180.89
418087,56.0
418144,83.53
418356,142.64
418611,87.0
418629,517.95
418744,69.3
418777,48.93
418791,132.39
418834,110.65
419257,92.24
419346,670.17
419391,225.39
419902,38.8
419970,204.79
420075,84.95
420120,102.1
420183,231.1
420399,186.47
420459,201.21
420604,192.19
420835,481.15
420898,108.11
420963,195.03
421030,82.98
421456,451.68
421486,165.56
421555,256.5
421632,278.91
421708,215.16
421789,24.28
421827,16.0
422041,217.39
422341,105.4
422409,192.85
422616,252.62
422638,249.87
422667,190.6
422685,262.97
422869,50.0
423309,215.15
423597,150.49
423637,161.97
423753,130.45
423847,850.0
424280,376.67
424349,310.25
424350,599.45
424457,225.25
424469,97.75
424575,334.07
424581,134.67
424623,135.61
424643,233.75
424950,34.96
425084,372.12
425096,67.2
425115,318.75
425180,226.95
425278,290.7
425435,105.0
425654,254.15
425741,69.22
425914,282.1
426012,38.25
426109,11.12
426184,98.09
426316,697.0
426487,98.81
426719,78.49
428964,102.11
429183,171.28
429207,97.45
429359,121.12
429410,199.14
429483,333.0
429508,183.2
429898,78.1
430198,215.15
430669,227.05
431154,697.26
432052,136.53
432208,131.58
432257,278.8
432351,22.1
432388,186.0
432392,99.61
432679,162.56
432765,325.55
434089,92.65
434278,139.4
435576,1531.6
436295,226.1
436369,411.06
436415,91.64
436960,167.06
437424,167.98
437567,209.1
437752,1991.39
437834,371.2
437851,381.65
438022,53.02
438080,1257.34
438381,92.15
438439,574.83
438471,88.28
438754,21.85
438976,423.3
439639,133.71
439946,191.12
440055,144.63
440071,404.8
440469,173.78
440868,48.0
441051,256.96
441174,139.81
442194,231.74
442261,30.0
442276,137.42
442805,230.46
442884,49.0
442899,297.5
443085,148.26
443091,167.28
443319,234.0
443418,178.5
443832,537.89
443958,97.99
444102,76.22
445050,69.66
445438,54.38
445489,61.0
445657,137.7
445747,7.91
445852,198.0
446023,76.5
446044,170.98
446248,202.41
446315,122.34
446804,70.56
447095,265.64
447098,233.49
447155,51.36
448095,160.65
448257,491.62
450138,79.0
451149,123.25
452220,29.76
453135,206.55
453936,120.33
457002,114.35
458682,788.9
458904,21.56
459282,595.0
461210,155.77
461462,166.06
461486,67.73
463352,135.47
463508,86.78
463538,147.13
463682,264.56
465262,76.5
465338,35.2
465365,60.25
466109,139.4
467858,40.5
468272,284.25
471714,78.89
473472,29.3
475311,81.38
476082,183.03
476895,408.42
479157,138.69
479592,148.5
481044,501.5
481485,71.62
482073,238.26
484512,111.14
485206,577.46
485233,259.08
485321,552.5
485437,105.9
485461,332.3
485566,61.95
485653,152.0
485694,12.66
485741,182.49
485750,52.0
485759,250.21
486011,3.38
486117,180.58
486147,129.72
486332,105.3
486568,170.17
486586,90.0
486656,79.21
486688,191.8
486762,25.42
486792,171.33
486919,1522.35
486990,111.52
487050,166.02
487059,296.68
487199,19.69
487247,763.8
487519,10.0
487656,245.8
487659,184.08
487694,165.75
487704,274.55
21,180.09
303,276.99
475,26.77
533,89.92
557,166.73
709,160.31
1001,161.1
1251,91.64
1279,30.14
1433,120.44
1923,197.63
2073,449.44
2297,59.36
2559,201.61
3327,102.8
3467,39.04
6789,32.75
7315,45.0
9393,41.99
13395,169.15
15031,44.0
15311,202.98
15339,219.32
16697,161.48
17135,85.03
19557,174.74
20165,92.27
20827,183.61
21381,275.42
24347,192.87
24875,569.76
24971,130.31
25083,81.64
25147,377.91
26077,11.16
26255,45.0
26375,96.97
26755,50.4
27025,37.65
29083,646.0
31775,422.78
31893,68.05
32135,44.35
32169,143.43
32229,618.43
32347,351.58
36319,46.82
36771,22.98
36797,132.6
36897,233.47
37053,236.99
37109,47.67
37453,89.23
37491,43.87
37563,267.96
38505,158.95
38509,160.2
38751,27.89
38987,62.97
41411,203.19
42577,120.25
44909,58.56
46931,275.5
47059,325.13
47401,4.49
47475,45.01
49371,147.66
49945,84.6
50201,88.21
50235,91.0
50331,12.75
50537,100.39
58089,32.67
58521,391.81
60147,94.78
60187,111.59
60307,507.63
60339,51.55
60479,131.4
60487,216.75
60583,206.39
60657,150.54
60791,207.99
60973,252.6
61027,418.2
61105,137.06
61553,31.65
61819,38.02
62969,59.36
63053,223.13
63063,67.74
63537,95.98
67409,123.3
67867,310.0
71517,43.38
71601,84.46
73269,278.2
73353,120.53
73383,334.69
487766,187.26
487796,150.53
487806,208.25
487947,16.2
487954,19.0
487997,85.8
488008,69.58
488026,509.15
488067,105.99
488105,71.4
488120,116.66
488127,89.0
488128,48.0
488134,88.0
488256,901.54
488276,225.25
488280,169.53
488371,50.0
488467,475.2
488500,40.34
488516,238.66
488521,549.85
488548,157.35
488564,169.39
488581,557.81
488611,120.52
488712,246.53
488741,385.35
488788,213.86
488791,331.29
488812,142.64
488828,80.0
488841,110.0
488857,19.0
488927,183.29
489037,279.7
489240,114.14
489242,260.34
489307,52.0
489311,49.0
489335,173.55
489423,169.15
489433,175.71
489473,150.51
489561,399.5
489619,44.0
489673,92.0
489706,118.14
490112,133.96
490181,21.47
490185,196.31
490234,84.0
490255,140.25
490287,264.72
490398,203.86
490406,95.2
490459,246.0
490524,219.14
490609,39.09
490745,58.9
490838,210.6
490918,100.3
491061,579.92
491179,168.3
491237,94.35
491296,74.0
491309,135.0
491325,18.0
491341,166.55
491530,20.0
491532,37.0
491927,284.75
491932,267.46
491969,88.0
492018,373.5
492040,127.5
492079,126.7
492085,45.48
492170,159.37
492248,74.08
492266,88.4
492395,167.34
492413,96.33
492416,131.45
492487,392.7
492520,166.55
492579,128.96
492613,113.05
492623,295.2
492791,131.49
492848,131.84
492851,86.09
492916,158.57
492941,140.24
493036,103.15
493146,287.78
493365,99.0
493450,284.49
493563,92.0
493692,79.69
493776,89.25
493918,53.03
493936,44.99
493937,40.69
493947,130.69
493968,127.25
494061,61.02
494152,262.17
494234,7.29
494258,161.25
494410,219.3
494439,167.24
494558,236.55
494666,154.18
494701,421.55
494781,87.55
494820,126.38
494843,85.0
495179,272.28
495249,133.88
495404,42.0
495448,191.25
495485,722.5
495548,519.68
495681,717.19
495722,207.95
495748,141.84
495807,412.21
495970,89.0
495972,44.0
495998,216.0
496025,52.99
496193,85.0
496203,80.75
496211,37.0
496241,213.52
496259,99.45
496337,75.56
496349,424.25
496382,230.3
496427,241.05
496472,85.5
496513,4.77
496755,142.5
496961,179.54
496982,79.6
497429,151.64
497604,6.65
497647,94.04
497954,25.0
498074,25.79
498106,1.88
498275,80.1
498333,1542.75
498493,155.39
498748,216.75
498757,159.38
498792,94.34
498867,215.55
498943,16.98
498963,35.64
498971,159.54
498995,50.81
499010,230.68
499067,204.24
499095,139.95
499117,181.81
499130,125.91
499173,41.16
499181,219.14
499221,90.76
499301,468.94
499307,139.45
499401,68.93
499564,99.6
499606,438.28
499693,381.39
499835,174.65
499863,265.54
499941,200.81
499947,79.48
499973,255.74
499989,265.2
500152,111.56
500199,27.23
500332,140.25
500426,126.7
500512,24.35
500515,74.29
500563,213.75
500569,169.13
500575,306.43
500609,264.72
500643,122.71
500786,117.89
500816,164.95
500817,43.67
500827,225.64
500863,100.4
500984,219.11
500999,46.38
501057,58.17
501086,190.0
501175,61.08
501184,218.45
501350,156.56
501373,124.27
501381,162.55
501382,92.7
501468,157.59
501509,18.53
501541,178.5
501559,139.85
501592,138.0
501602,196.66
74317,68.03
75309,103.69
76551,418.5
78497,172.46
78745,985.1
80471,283.13
80529,243.05
82119,23.94
82561,74.91
82599,64.95
82669,234.0
83095,366.48
85147,168.94
88283,261.8
88555,235.08
88725,760.0
89829,102.67
90105,132.26
90169,233.49
90197,45.56
91919,87.34
92223,332.65
92903,609.61
93089,25.02
93141,119.84
95195,111.0
95207,843.97
95275,112.36
95319,235.79
95359,228.7
95409,77.3
95793,39.17
95979,118.32
96189,114.24
96329,69.33
96805,478.13
97555,124.8
99135,239.06
99367,151.41
101465,335.28
103059,153.81
103199,89.65
103241,358.6
105719,378.5
108033,199.21
108089,33.56
108107,167.53
108235,26.29
108457,61.35
108525,81.99
108965,53.07
109149,113.59
110507,356.47
110525,241.45
110581,159.53
112443,108.37
115367,247.35
115513,293.89
115703,45.13
115947,561.0
116695,76.88
118149,189.0
118153,54.59
118235,86.78
120261,150.45
121093,59.37
122513,96.7
123347,226.27
123445,154.23
126909,54.0
127359,527.46
136675,168.77
145061,326.72
145813,127.28
146619,133.0
148125,162.79
149037,145.62
152613,206.52
152759,70.24
153261,105.19
154589,365.76
155955,373.12
156009,110.7
156049,97.22
157751,46.2
158229,44.63
158273,431.97
158291,323.85
158315,203.15
158393,174.51
158519,231.99
158573,286.88
159117,28.0
161341,1481.39
161435,119.54
161601,49.41
161633,52.95
161843,123.51
501660,109.56
501723,11.02
501781,373.35
501796,65.0
501798,38.0
501803,632.7
501871,67.66
501949,164.09
502033,68.25
502059,75.54
502276,299.46
502400,274.0
502409,112.22
502419,71.71
502528,186.45
502668,392.02
502740,192.85
502838,103.7
502937,21.0
503059,235.08
503102,111.96
503171,14.19
503204,17.41
503245,323.0
503296,174.68
503363,195.5
503431,457.3
503479,238.85
503503,166.82
503520,264.92
503541,86.74
503927,166.55
503970,60.0
503991,39.24
504067,159.96
504084,240.17
504122,32.91
504140,57.38
504194,1133.1
504319,195.3
504349,54.25
504410,214.36
504536,20.25
504750,118.8
504762,56.25
504817,159.38
504919,117.13
505086,158.95
505144,238.26
505239,291.9
505271,90.7
505476,172.81
505700,585.65
505731,233.96
505849,204.15
506085,109.51
506131,49.0
506314,20.95
506345,334.81
506346,177.06
506389,135.47
506559,769.3
506640,143.65
506649,277.95
506815,131.1
506896,0.02
506921,57.29
507183,20.0
507971,364.97
508079,77.3
508099,114.83
508122,231.41
508123,173.55
508124,123.51
508144,102.21
508195,998.0
508207,189.66
508303,124.2
508369,260.4
508384,71.72
508393,309.57
508423,54.19
508441,469.69
508532,85.07
508579,112.2
508600,255.0
508746,49.34
508765,86.86
508771,230.3
508776,77.61
508806,80.86
508895,99.61
508961,174.87
509019,155.39
509031,578.0
509049,301.0
509138,280.54
509231,68.85
509289,240.66
509290,922.45
509379,7.28
509397,324.32
509483,155.39
509537,51.79
509769,118.13
509801,476.93
509850,60.71
509897,128.35
509898,168.94
509920,114.35
509948,32.49
509967,263.41
509972,200.81
510017,73.95
510031,176.9
510088,188.28
510245,74.59
510308,91.13
510427,303.45
510445,206.55
510478,150.51
510481,509.15
510725,441.27
510732,296.65
510849,321.44
511008,20.66
511018,74.88
511024,223.43
511106,11.4
511398,333.0
511441,76.96
511572,53.55
511610,133.6
511627,218.45
511716,61.75
511719,476.0
511827,77.35
511983,169.15
512095,331.5
512213,189.65
512861,192.0
512926,189.0
512929,136.0
513429,131.49
513631,1395.0
513718,8.1
513932,115.54
514276,481.5
514340,239.06
514407,225.0
515712,166.26
515870,193.64
515874,108.15
516905,111.56
517041,372.94
517055,306.8
517092,36.0
517432,321.14
517548,150.56
517727,245.22
518115,162.95
518176,60.78
518190,206.86
518224,266.93
518231,154.69
518287,193.01
518336,119.0
518411,952.62
518496,125.24
518565,677.34
518642,121.01
518830,142.65
518853,56.73
518856,142.08
518903,83.7
518942,312.38
519080,782.32
519146,1274.2
519174,119.0
519179,418.95
519227,169.7
519252,436.69
519310,222.61
519355,49.73
519585,271.57
519613,40.31
519822,167.34
519823,87.65
519951,450.93
520090,52.0
520223,60.0
520319,135.0
520357,56.7
520528,286.37
520540,397.64
520627,159.8
520796,585.0
520802,554.19
520817,126.14
520877,79.52
520911,119.52
521013,31.56
521031,108.44
521034,765.0
521057,181.69
164817,81.75
166241,22.61
166949,229.1
168021,156.99
170769,598.5
170787,55.71
171385,189.29
172509,368.47
172511,155.13
172647,155.36
172919,23.99
173569,147.21
173589,88.45
173809,198.28
177801,48.98
178279,107.78
178339,77.27
199401,43.15
199463,251.34
199535,170.93
199687,128.94
199917,179.3
199933,368.19
200119,268.6
200655,126.44
201067,504.42
201161,372.5
201275,31.42
201359,154.59
201487,164.16
201613,66.94
201665,175.27
202029,51.0
202191,23.26
202201,179.0
202411,66.13
202531,95.1
202697,124.55
