sale_date,store_name,pilot,direction,gain_rev,gain_rgm
2026-07-12,Mulund Panch Rasta,0,decreased,-290.8199999999999,-281.66782361447025
2026-07-12,Mulund Panch Rasta,0,flat,-43.670000000000115,12.03623481549161
2026-07-12,Mulund Panch Rasta,0,increased,1360.7900000000004,1313.7383633866225
2026-07-12,Mulund West,0,decreased,-101.75999999999998,-24.912804570246653
2026-07-12,Mulund West,0,flat,-1.4999999999999396,-38.076582112890506
2026-07-12,Mulund West,0,increased,2028.9199999999998,2024.5248885590538
2026-07-12,Mulund West-Sarvodaya Nagar,0,decreased,-34.30999999999997,-59.8249653413405
2026-07-12,Mulund West-Sarvodaya Nagar,0,flat,23.8199999999999,108.02978572739553
2026-07-12,Mulund West-Sarvodaya Nagar,0,increased,1854.21,1819.6399443781704
2026-07-12,Mundhwa Pune,0,decreased,-33.61999999999999,-37.19713449859002
2026-07-12,Mundhwa Pune,0,flat,-7.189999999999998,31.27553131167182
2026-07-12,Mundhwa Pune,0,increased,505.99,434.0619542593742
2026-07-12,NIBM Kondwa,0,decreased,-105.27999999999999,-96.3374651573757
2026-07-12,NIBM Kondwa,0,flat,-77.31999999999987,48.32582873787623
2026-07-12,NIBM Kondwa,0,increased,1472.29,1482.427742746103
2026-07-12,Nahur West,0,decreased,-298.78000000000003,-322.39014234727046
2026-07-12,Nahur West,0,flat,218.86,128.3523416486041
2026-07-12,Nahur West,0,increased,1302.45,1343.7809659775148
2026-07-12,Nalasopara - Yashwant Nagar,0,decreased,-79.10000000000001,-81.57731766731013
2026-07-12,Nalasopara - Yashwant Nagar,0,flat,-21.97,-145.1671004422162
2026-07-12,Nalasopara - Yashwant Nagar,0,increased,1106.7600000000002,839.8726874033914
2026-07-12,Nalasopara West,0,decreased,-184.57999999999998,-176.01484203780925
2026-07-12,Nalasopara West,0,flat,184.92999999999995,-40.758820207465206
2026-07-12,Nalasopara West,0,increased,1861.7500000000002,1811.5332766202755
2026-07-12,Narhe Pune,0,decreased,-204.5299999999999,579.9964476531884
2026-07-12,Narhe Pune,0,flat,-11.369999999999955,-45.82686175948736
2026-07-12,Narhe Pune,0,increased,450.02,399.3190169919517
2026-07-12,Naupada,0,decreased,-64.48999999999998,-59.13067930972033
2026-07-12,Naupada,0,flat,-189.16999999999996,-224.06293889432376
2026-07-12,Naupada,0,increased,2392.65,2527.2557803803375
2026-07-12,Navare Nagar Ambernath,0,decreased,-207.46999999999994,-199.4022338116481
2026-07-12,Navare Nagar Ambernath,0,flat,-106.97999999999996,-128.21162949901085
2026-07-12,Navare Nagar Ambernath,0,increased,960.46,928.7519205631554
2026-07-12,Navi Peth Pune,0,decreased,-88.91000000000001,-70.65175328004443
2026-07-12,Navi Peth Pune,0,flat,-166.39000000000004,-114.97490515516233
2026-07-12,Navi Peth Pune,0,increased,953.6400000000001,893.1819227233565
2026-07-12,Navjeevan Mumbai Central,0,decreased,-196.17000000000002,-190.91527268027855
2026-07-12,Navjeevan Mumbai Central,0,flat,-53.18000000000019,-17.284546513732927
2026-07-12,Navjeevan Mumbai Central,0,increased,1312.23,1338.734659606015
2026-07-12,Nerul East,0,decreased,-141.27999999999994,-123.05324347237203
2026-07-12,Nerul East,0,flat,300.4400000000002,-55.337715649200085
2026-07-12,Nerul East,0,increased,1593.69,1444.216295067464
2026-07-12,Nerul West,0,decreased,-117.94,-116.16277183639393
2026-07-12,Nerul West,0,flat,-42.74000000000006,70.9014282360052
2026-07-12,Nerul West,0,increased,1389.89,1385.8094327400129
2026-07-12,New Panvel,0,decreased,-74.82000000000001,-82.14313032089065
2026-07-12,New Panvel,0,flat,13.869999999999912,30.713161225567205
2026-07-12,New Panvel,0,increased,1510.89,1487.1628108804
2026-07-12,Old Panvel,0,decreased,-223.67,-223.55804644447537
2026-07-12,Old Panvel,0,flat,-246.38000000000056,-47.9531544193558
2026-07-12,Old Panvel,0,increased,921.85,870.972721882308
2026-07-12,Palegaon Ambernath,0,decreased,-151.66,-163.352382292287
2026-07-12,Palegaon Ambernath,0,flat,-53.08999999999998,-47.5440946957263
2026-07-12,Palegaon Ambernath,0,increased,562.15,563.0048319386
2026-07-12,Panchpakhadi,0,decreased,-230.93,-192.84543856876599
2026-07-12,Panchpakhadi,0,flat,-0.7000000000000028,-305.4498266511956
2026-07-12,Panchpakhadi,0,increased,2431.7000000000003,2390.010567655936
2026-07-12,Pantnagar,0,decreased,-93.78999999999998,-90.45791951627152
2026-07-12,Pantnagar,0,flat,234.40000000000003,8.16695970088582
2026-07-12,Pantnagar,0,increased,1003.57,1006.9070420525828
2026-07-12,Panvel - Uran Naka,0,decreased,-421.74,-417.90144801303995
2026-07-12,Panvel - Uran Naka,0,flat,-47.78000000000001,-3.5735350042707656
2026-07-12,Panvel - Uran Naka,0,increased,723.5400000000002,703.0879104337021
2026-07-12,Phadke Road - Dombivali,0,decreased,-118.35000000000005,-116.3477889073758
2026-07-12,Phadke Road - Dombivali,0,flat,-87.23,-128.70998436390454
2026-07-12,Phadke Road - Dombivali,0,increased,1413.4699999999998,1410.4440912982589
2026-07-12,Pimple Gurav,0,decreased,-46.81,-46.75626064178127
2026-07-12,Pimple Gurav,0,flat,-187.82,-561.4545597097442
2026-07-12,Pimple Gurav,0,increased,1397.5500000000002,1359.8792053320203
2026-07-12,Prabhadevi,0,decreased,-106.02999999999997,-98.26614754975996
2026-07-12,Prabhadevi,0,flat,7.119999999999976,27.087388424172588
2026-07-12,Prabhadevi,0,increased,1368.69,1355.3598144635264
2026-07-12,Pragati Nagar Nalasopara East,0,decreased,-258.0,-258.14637736941944
2026-07-12,Pragati Nagar Nalasopara East,0,flat,-89.87000000000006,-150.29642274288386
2026-07-12,Pragati Nagar Nalasopara East,0,increased,822.9100000000001,830.5157835312204
2026-07-12,Rajawadi,0,decreased,-109.86999999999998,-110.50381055685614
2026-07-12,Rajawadi,0,flat,-68.38000000000008,-13.345790858314759
2026-07-12,Rajawadi,0,increased,1241.77,1214.2652439507538
2026-07-12,Roadpali Kalamboli,0,decreased,-333.74,-333.65044128449756
2026-07-12,Roadpali Kalamboli,0,flat,-6.490000000000077,26.15177123780609
2026-07-12,Roadpali Kalamboli,0,increased,684.5200000000001,704.940148712065
2026-07-12,Rupee Nagar Pune,0,decreased,-205.90000000000006,-270.2048057649269
2026-07-12,Rupee Nagar Pune,0,flat,5.829999999999977,-53.670891146114066
2026-07-12,Rupee Nagar Pune,0,increased,344.03,355.9407615657817
2026-07-12,Saibaba Nagar,0,decreased,-88.06999999999998,-81.45165278585381
2026-07-12,Saibaba Nagar,0,flat,-12.150000000000025,-8.009405450669146
2026-07-12,Saibaba Nagar,0,increased,815.9399999999999,849.9980504897435
2026-07-12,Sakinaka - Pipeline Road,0,decreased,-551.23,-548.4859756472403
2026-07-12,Sakinaka - Pipeline Road,0,flat,-413.17000000000024,-388.44006172207014
2026-07-12,Sakinaka - Pipeline Road,0,increased,949.6500000000001,875.6798624586088
2026-07-12,Sanpada,1,decreased,-270.67999999999984,-30.475360550806187
2026-07-12,Sanpada,1,flat,-20.950000000000074,-121.30417806593388
2026-07-12,Sanpada,1,increased,2591.17,2607.804489418214
2026-07-12,Santa Cruz SV Road,0,decreased,-51.370000000000005,-57.011124659078654
2026-07-12,Santa Cruz SV Road,0,flat,3.0500000000000025,78.5791251617191
2026-07-12,Santa Cruz SV Road,0,increased,1129.1100000000001,1063.8345866831487
2026-07-12,"Santoshi Mata Road, Kalyan West",0,decreased,-109.97999999999998,-102.08017549182281
2026-07-12,"Santoshi Mata Road, Kalyan West",0,flat,-138.75000000000006,-70.79269569435756
2026-07-12,"Santoshi Mata Road, Kalyan West",0,increased,853.0200000000001,852.0287464454674
2026-07-12,Sasane Nagar Pune,1,decreased,-54.28,-53.26935685540185
2026-07-12,Sasane Nagar Pune,1,flat,-9.93999999999998,-4.834042035407705
2026-07-12,Sasane Nagar Pune,1,increased,567.63,560.0621436730919
2026-07-12,Seawoods,0,decreased,-176.14000000000004,-182.247819099197
2026-07-12,Seawoods,0,flat,-288.03999999999996,-126.6878091941837
2026-07-12,Seawoods,0,increased,1715.8100000000004,1752.8634629879894
2026-07-12,Sector 3 - New Panvel,0,decreased,-249.77999999999994,-177.96907972146465
2026-07-12,Sector 3 - New Panvel,0,flat,-65.97999999999992,0.3560559718855245
2026-07-12,Sector 3 - New Panvel,0,increased,907.8800000000001,834.5102556720108
2026-07-12,Shanti Nagar Mira Road,0,decreased,-193.76999999999998,-155.26824439074795
2026-07-12,Shanti Nagar Mira Road,0,flat,-30.439999999999976,-47.56421190359682
2026-07-12,Shanti Nagar Mira Road,0,increased,706.5400000000001,698.4367984688824
2026-07-12,Shirgaon Badlapur,0,decreased,-258.96,-248.53221485429714
2026-07-12,Shirgaon Badlapur,0,flat,-41.55000000000001,143.58824193424172
2026-07-12,Shirgaon Badlapur,0,increased,1071.46,1003.9451898889226
2026-07-12,Shivaji Nagar Pune,0,decreased,-8.939999999999998,-8.938916544117646
2026-07-12,Shivaji Nagar Pune,0,flat,-1.0899999999999963,2.515683537345776
2026-07-12,Shivaji Nagar Pune,0,increased,1277.17,1212.4614397166467
2026-07-12,Shreenagar,0,decreased,-484.5899999999999,-452.24543270298216
2026-07-12,Shreenagar,0,flat,66.45000000000007,10.606531448192111
2026-07-12,Shreenagar,0,increased,2176.57,2078.1797803863583
2026-07-12,Shriprastha Nalasopara West,0,decreased,-106.06000000000002,-93.5841233176883
2026-07-12,Shriprastha Nalasopara West,0,flat,67.06000000000012,-131.16574054481242
2026-07-12,Shriprastha Nalasopara West,0,increased,1099.99,1201.7234152880458
2026-07-12,Sion Koliwada,0,decreased,-317.93999999999994,-245.4896126357459
2026-07-12,Sion Koliwada,0,flat,11.130000000000003,2.992899420284445
2026-07-12,Sion Koliwada,0,increased,2538.9,2021.3240627314408
2026-07-12,Thakur Complex,0,decreased,-193.75000000000003,-134.96625241252184
2026-07-12,Thakur Complex,0,flat,35.62000000000004,-41.80867018775557
2026-07-12,Thakur Complex,0,increased,1555.0600000000002,1520.2580541381385
2026-07-12,Thergaon,0,decreased,-188.11999999999992,-187.95186383569816
2026-07-12,Thergaon,0,flat,-33.96999999999997,66.71807475485818
2026-07-12,Thergaon,0,increased,354.93999999999994,361.317502998185
2026-07-12,Tilak Road Pune,0,decreased,-59.999999999999986,-63.10293167967572
2026-07-12,Tilak Road Pune,0,flat,-125.47999999999993,-139.92434994997433
2026-07-12,Tilak Road Pune,0,increased,1249.93,1247.2813710685102
2026-07-12,Tilaknagar,0,decreased,-199.95,-199.2772357296479
2026-07-12,Tilaknagar,0,flat,-84.48999999999997,-150.0638763504122
2026-07-12,Tilaknagar,0,increased,1570.3200000000002,1589.8623233659855
2026-07-12,Titwala,0,decreased,-8.069999999999979,-228.90616657974698
2026-07-12,Titwala,0,flat,-50.76999999999997,-10.843899281892991
2026-07-12,Titwala,0,increased,1589.63,1540.2667213369073
2026-07-12,Trimurti Chowk Nashik,0,decreased,-19.950000000000017,-19.160416981132084
2026-07-12,Trimurti Chowk Nashik,0,flat,54.37000000000006,73.69841043987503
2026-07-12,Trimurti Chowk Nashik,0,increased,401.19000000000005,406.61532990489496
2026-07-12,Ulhas Nagar - Shahad,0,decreased,-399.53999999999996,-369.45615890426086
2026-07-12,Ulhas Nagar - Shahad,0,flat,162.61,39.55047470579015
2026-07-12,Ulhas Nagar - Shahad,0,increased,851.5600000000001,813.4269139180641
2026-07-12,Ulhas Nagar - Shreeram Chowk,0,decreased,-260.06999999999994,-282.2965212730332
2026-07-12,Ulhas Nagar - Shreeram Chowk,0,flat,-0.7499999999999858,21.394183735995203
2026-07-12,Ulhas Nagar - Shreeram Chowk,0,increased,367.0900000000001,376.5386149527262
2026-07-12,Ulhasnagar,0,decreased,-280.56999999999994,-265.7788707106646
2026-07-12,Ulhasnagar,0,flat,-100.96000000000002,-2.316963318041503
2026-07-12,Ulhasnagar,0,increased,1993.73,2047.2584311013939
2026-07-12,Ulhasnagar - Humlog Circle,0,decreased,-236.10999999999996,-236.49687412241718
2026-07-12,Ulhasnagar - Humlog Circle,0,flat,330.35,-96.60678754160438
2026-07-12,Ulhasnagar - Humlog Circle,0,increased,735.32,687.3127369480485
2026-07-12,Ulhasnagar - Khemani Chowk,0,decreased,-295.18999999999994,-284.0743104597586
2026-07-12,Ulhasnagar - Khemani Chowk,0,flat,35.00000000000003,-22.971118520585065
2026-07-12,Ulhasnagar - Khemani Chowk,0,increased,840.28,854.4407426579098
2026-07-12,Ulhasnagar Sector 4,0,decreased,-142.14999999999998,-141.82951786625034
2026-07-12,Ulhasnagar Sector 4,0,flat,-132.4799999999999,53.17578026688629
2026-07-12,Ulhasnagar Sector 4,0,increased,1737.1999999999998,1670.7069782061976
2026-07-12,Ulwe-Navi Mumbai,0,decreased,-440.33,-440.1801476346873
2026-07-12,Ulwe-Navi Mumbai,0,flat,-3.099999999999966,-204.56846544464057
2026-07-12,Ulwe-Navi Mumbai,0,increased,1657.39,1643.532694629675
2026-07-12,Vakola,0,decreased,-57.749999999999986,-38.10722536803539
2026-07-12,Vakola,0,flat,43.530000000000015,30.18278420755712
2026-07-12,Vakola,0,increased,827.61,786.0331104998452
2026-07-12,Vasai West - Station Road,0,decreased,-259.1600000000001,-300.29913654544714
2026-07-12,Vasai West - Station Road,0,flat,-25.200000000000273,152.05458472101736
2026-07-12,Vasai West - Station Road,0,increased,737.5799999999999,698.7125386930206
2026-07-12,Vashi,0,decreased,-429.07,-398.29715447872775
2026-07-12,Vashi,0,flat,-367.2900000000001,-295.64495315353435
2026-07-12,Vashi,0,increased,2805.36,2637.4234486165756
2026-07-12,Vashi Sector 11,0,decreased,-107.22999999999999,-203.64686842447884
2026-07-12,Vashi Sector 11,0,flat,3961.7299999999996,227.5331045817011
2026-07-12,Vashi Sector 11,0,increased,1223.52,1160.0606649935423
2026-07-12,Veenanagar,0,decreased,-103.61999999999996,-89.72468657847038
2026-07-12,Veenanagar,0,flat,-79.97,24.81372404395001
2026-07-12,Veenanagar,0,increased,1188.78,1200.514322999854
2026-07-12,Versova - Yari Road,0,decreased,-181.98999999999995,-185.95198747487305
2026-07-12,Versova - Yari Road,0,flat,-56.719999999999985,-17.835828176348585
2026-07-12,Versova - Yari Road,0,increased,1151.97,895.759045864494
2026-07-12,Versova Andheri,0,decreased,-66.61000000000001,-46.85997175602174
2026-07-12,Versova Andheri,0,flat,-25.859999999999864,-168.08245011893635
2026-07-12,Versova Andheri,0,increased,1712.5700000000002,1686.917607416499
2026-07-12,Vijay Nagari - Thane,0,decreased,-221.26999999999998,-219.27877747466334
2026-07-12,Vijay Nagari - Thane,0,flat,11.160000000000267,10.68152098826343
2026-07-12,Vijay Nagari - Thane,0,increased,2275.08,2146.950643598569
2026-07-12,Vikhroli,0,decreased,-653.28,-626.2028369246227
2026-07-12,Vikhroli,0,flat,-42.4200000000001,-205.55040410586287
2026-07-12,Vikhroli,0,increased,4467.42,4222.977026131725
2026-07-12,Vikhroli Kannamwar,0,decreased,-441.7,-452.0443447214466
2026-07-12,Vikhroli Kannamwar,0,flat,-156.40999999999997,-186.23764361276946
2026-07-12,Vikhroli Kannamwar,0,increased,1316.82,1336.2501338590612
2026-07-12,Vile Parle,0,decreased,-155.23000000000002,-172.67972661935227
2026-07-12,Vile Parle,0,flat,68.15,41.726161027267764
2026-07-12,Vile Parle,0,increased,1248.2700000000002,1207.5814823225642
2026-07-12,Virar East,0,decreased,-179.16999999999996,-127.24129642034666
2026-07-12,Virar East,0,flat,-124.23000000000005,-43.27997690748056
2026-07-12,Virar East,0,increased,2138.48,2054.935101353601
2026-07-12,Virar West,0,decreased,-172.94,-139.96839620325662
2026-07-12,Virar West,0,flat,-302.0500000000001,-166.9594382373636
2026-07-12,Virar West,0,increased,1548.7999999999997,1537.2056467178697
2026-07-12,Wadgaon Budruk Pune,0,decreased,-65.00000000000006,-38.71417492749565
2026-07-12,Wadgaon Budruk Pune,0,flat,183.50000000000006,-8.80583183042106
2026-07-12,Wadgaon Budruk Pune,0,increased,890.75,799.7297020005709
2026-07-12,Wadgaon Sheri,0,decreased,-200.47000000000003,-184.76228257510596
2026-07-12,Wadgaon Sheri,0,flat,-680.8999999999994,-384.73509137744435
2026-07-12,Wadgaon Sheri,0,increased,1006.6200000000001,947.1837514023456
2026-07-12,Wadgaon Sheri-Old Mundhwa Rd,0,decreased,-89.4000000000001,171.5735925979419
2026-07-12,Wadgaon Sheri-Old Mundhwa Rd,0,flat,-162.3100000000001,-391.58066456950587
2026-07-12,Wadgaon Sheri-Old Mundhwa Rd,0,increased,1152.2199999999998,943.0858210648297
2026-07-12,Wanawadi Pune,0,decreased,-126.32,-139.95616898095435
2026-07-12,Wanawadi Pune,0,flat,-256.41999999999996,-221.0588085495311
2026-07-12,Wanawadi Pune,0,increased,812.1999999999999,849.9712389339554
2026-07-12,Warje Pune,0,decreased,-178.19000000000005,-163.5251626544507
2026-07-12,Warje Pune,0,flat,-111.56999999999996,-133.36996121681244
2026-07-12,Warje Pune,0,increased,783.8100000000002,762.3377095205726
2026-07-12,Wayale Nagar,0,decreased,-201.28,-159.45859210517762
2026-07-12,Wayale Nagar,0,flat,-58.369999999999976,-67.73420553110874
2026-07-12,Wayale Nagar,0,increased,1589.78,1546.6696639124686
2026-07-12,Yashodhan,0,decreased,-497.43,-505.9088131883436
2026-07-12,Yashodhan,0,flat,-305.10000000000014,-399.7336605484873
2026-07-12,Yashodhan,0,increased,3942.4,3791.701147223665
2026-07-12,Yogi Nagar,0,decreased,-66.16999999999999,-32.58853931164549
2026-07-12,Yogi Nagar,0,flat,-17.43000000000004,24.902508356346893
2026-07-12,Yogi Nagar,0,increased,1232.6,1191.2009464413557
2026-07-12,Yogidham Kalyan,0,decreased,-113.89999999999992,-101.01457630138546
2026-07-12,Yogidham Kalyan,0,flat,-431.82200000000006,-339.5596540750573
2026-07-12,Yogidham Kalyan,0,increased,695.3718,672.9116590801359
2026-07-13,7 Rasta Byculla,0,decreased,-120.89999999999985,-101.22727401105797
2026-07-13,7 Rasta Byculla,0,flat,46.40999999999999,-94.27908448298619
2026-07-13,7 Rasta Byculla,0,increased,1454.03,1452.4123301261416
2026-07-13,Airoli,0,decreased,-155.01,-156.9683678969316
2026-07-13,Airoli,0,flat,514.7100000000002,-34.786642108413155
2026-07-13,Airoli,0,increased,3354.85,3206.2361294380476
2026-07-13,Airoli Sector - 3,0,decreased,-190.62999999999997,-112.22778507334235
2026-07-13,Airoli Sector - 3,0,flat,-53.11999999999995,-56.61890240906667
2026-07-13,Airoli Sector - 3,0,increased,1985.89,1990.708216933502
2026-07-13,Ambegaon Pune,0,decreased,-161.88,-194.15491417086838
2026-07-13,Ambegaon Pune,0,flat,-10.39000000000003,18.594423383720386
2026-07-13,Ambegaon Pune,0,increased,531.66,512.7254045090195
2026-07-13,Ambernath East,0,decreased,-179.31,-228.1292370605414
2026-07-13,Ambernath East,0,flat,-68.71,53.45115476208382
2026-07-13,Ambernath East,0,increased,1184.2200000000003,1200.276900037769
2026-07-13,Ambernath West,0,decreased,-126.19999999999996,-114.39876765275899
2026-07-13,Ambernath West,0,flat,31.609999999999978,-17.28399699201477
2026-07-13,Ambernath West,0,increased,979.38,936.2917298201335
2026-07-13,Ashokvan Dahisar,0,decreased,-444.69000000000005,-434.7161863487643
2026-07-13,Ashokvan Dahisar,0,flat,-165.51000000000002,-96.82962688328665
2026-07-13,Ashokvan Dahisar,0,increased,2009.47,1996.284103623366
2026-07-13,Badlapur - Belavali,0,decreased,-244.82,-225.28472947643084
2026-07-13,Badlapur - Belavali,0,flat,-65.96,110.33484225097278
2026-07-13,Badlapur - Belavali,0,increased,664.12,641.2030941902716
2026-07-13,Badlapur East,0,decreased,-17.590000000000018,-17.590000000000018
2026-07-13,Badlapur East,0,flat,-58.140000000000065,-25.77588477884528
2026-07-13,Badlapur East,0,increased,1033.32,1457.180725524496
2026-07-13,Bandra,1,decreased,-320.40999999999997,-332.124038909477
2026-07-13,Bandra,1,flat,-83.14000000000016,-339.36400665015776
2026-07-13,Bandra,1,increased,2878.66,2841.8546161726317
2026-07-13,Bhandup West,0,decreased,-101.73999999999998,-92.76198583731988
2026-07-13,Bhandup West,0,flat,-238.60000000000008,-340.51320738898096
2026-07-13,Bhandup West,0,increased,2654.23,2566.120547592848
2026-07-13,Bhayandar,0,decreased,-225.88999999999993,-215.03324329920176
2026-07-13,Bhayandar,0,flat,0.6900000000000297,32.966696762577904
2026-07-13,Bhayandar,0,increased,2090.5600000000004,1951.561920437336
2026-07-13,Bhayander 60 Feet Road,0,decreased,-330.76,-313.58828944277775
2026-07-13,Bhayander 60 Feet Road,0,flat,66.84000000000006,90.08375205432633
2026-07-13,Bhayander 60 Feet Road,0,increased,1320.01,1266.291290765882
2026-07-13,Bhekrainagar Pune,0,decreased,-280.9400000000001,-280.1153923434613
2026-07-13,Bhekrainagar Pune,0,flat,2.8499999999999854,-19.498195766897
2026-07-13,Bhekrainagar Pune,0,increased,760.99,691.9171255107871
2026-07-13,Bhiwandi - Shivaji Chowk,0,decreased,-329.2899999999999,-297.1617114061379
2026-07-13,Bhiwandi - Shivaji Chowk,0,flat,-264.78000000000003,-324.9674481221146
2026-07-13,Bhiwandi - Shivaji Chowk,0,increased,658.7,694.996474225567
2026-07-13,Bhiwandi Dhamankar Naka,1,decreased,-296.15,-283.30298504233724
2026-07-13,Bhiwandi Dhamankar Naka,1,flat,-49.56000000000003,-72.37918312150117
2026-07-13,Bhiwandi Dhamankar Naka,1,increased,1383.04,1418.248695369344
2026-07-13,Bibwewadi Pune,0,decreased,-66.41999999999997,-62.035937595388916
2026-07-13,Bibwewadi Pune,0,flat,-76.23000000000003,-181.05924689538398
2026-07-13,Bibwewadi Pune,0,increased,3121.29,3038.621861373034
2026-07-13,Bytco Point Nashik,0,decreased,-149.08999999999992,-143.90360418694559
2026-07-13,Bytco Point Nashik,0,flat,-332.46,-120.60931573969596
2026-07-13,Bytco Point Nashik,0,increased,887.5100000000002,808.9609227913439
2026-07-13,CST Bora Bazaar,0,decreased,-216.60999999999999,-200.0186249528983
2026-07-13,CST Bora Bazaar,0,flat,-230.6600000000003,-88.69458601048238
2026-07-13,CST Bora Bazaar,0,increased,1853.62,1832.5276917386477
2026-07-13,Chandivali,0,decreased,-329.09,-324.4839207946132
2026-07-13,Chandivali,0,flat,-24.36999999999998,-26.78799883069773
2026-07-13,Chandivali,0,increased,601.8199999999999,560.7887207357932
2026-07-13,Charkop,0,decreased,-87.15999999999994,-53.9088229907495
2026-07-13,Charkop,0,flat,-270.19000000000017,-658.5811285116818
2026-07-13,Charkop,0,increased,1927.8,1985.0585113680256
2026-07-13,Chembur,0,decreased,-175.18999999999994,-158.30884817083268
2026-07-13,Chembur,0,flat,-57.18000000000035,-95.23320709545007
2026-07-13,Chembur,0,increased,3171.96,3045.2408370752773
2026-07-13,Chinchwad,1,decreased,-58.40999999999999,-67.69635215969608
2026-07-13,Chinchwad,1,flat,-43.42000000000003,14.359985965744404
2026-07-13,Chinchwad,1,increased,1054.92,1084.3045088316978
2026-07-13,Chinchwad - Gandhi Peth,1,decreased,-311.34999999999997,-304.7407923505693
2026-07-13,Chinchwad - Gandhi Peth,1,flat,-101.77999999999997,-144.3161318703419
2026-07-13,Chinchwad - Gandhi Peth,1,increased,291.61,296.76745237124214
2026-07-13,Cidco Nashik,0,decreased,-215.10999999999999,-154.79256994333463
2026-07-13,Cidco Nashik,0,flat,-83.37999999999992,-278.4524092662819
2026-07-13,Cidco Nashik,0,increased,747.48,725.607027793588
2026-07-13,Colaba,1,decreased,-151.89,-149.29539990964713
2026-07-13,Colaba,1,flat,-9.630000000000134,-224.3680942805781
2026-07-13,Colaba,1,increased,1045.32,1037.8521298802796
2026-07-13,Dadar East,0,decreased,-37.94,-41.054180642716275
2026-07-13,Dadar East,0,flat,-220.45999999999995,-188.83525159477537
2026-07-13,Dadar East,0,increased,1590.51,1530.1771954000083
2026-07-13,Dahisar,0,decreased,-182.77999999999994,-183.35146192107652
2026-07-13,Dahisar,0,flat,-28.95999999999992,-94.2039721854
2026-07-13,Dahisar,0,increased,1882.78,1833.3679178859884
2026-07-13,Dattnagar,0,decreased,-598.76,-613.330417205957
2026-07-13,Dattnagar,0,flat,-89.53000000000011,-106.03266773729632
2026-07-13,Dattnagar,0,increased,1237.1399999999999,1045.1030035902736
2026-07-13,Dhanakwadi,0,decreased,-85.05,-72.32351595128206
2026-07-13,Dhanakwadi,0,flat,-56.04999999999992,-165.05429108382563
2026-07-13,Dhanakwadi,0,increased,1163.98,1213.6259392443253
2026-07-13,Dhanori Pune,0,decreased,-113.77000000000001,-45.6488365744602
2026-07-13,Dhanori Pune,0,flat,52.19999999999998,12.878777178182276
2026-07-13,Dhanori Pune,0,increased,944.88,956.5750801948011
2026-07-13,Dhayari Pune,0,decreased,-258.68,-260.954115342636
2026-07-13,Dhayari Pune,0,flat,-51.65999999999997,-56.430111625689335
2026-07-13,Dhayari Pune,0,increased,982.62,904.1833117491162
2026-07-13,Dighi Pune,1,decreased,-14.129999999999995,-17.769180642716286
2026-07-13,Dighi Pune,1,flat,22.83999999999991,118.58186476923152
2026-07-13,Dighi Pune,1,increased,466.97,473.4943739026806
2026-07-13,Dombivali,0,decreased,-517.97,-505.15013352049766
2026-07-13,Dombivali,0,flat,-59.34999999999981,-189.31091187575362
2026-07-13,Dombivali,0,increased,1556.6000000000001,1635.5989701269295
2026-07-13,Dombivali - Navpada,0,decreased,-111.07999999999997,-126.44193619237073
2026-07-13,Dombivali - Navpada,0,flat,85.50999999999998,79.16838414597265
2026-07-13,Dombivali - Navpada,0,increased,1204.56,1279.42278471984
2026-07-13,Dombivali - Reti Bunder,0,decreased,-143.55,-130.2526889424821
2026-07-13,Dombivali - Reti Bunder,0,flat,87.06949999999998,-23.760849698895527
2026-07-13,Dombivali - Reti Bunder,0,increased,608.3006,613.8822010529652
2026-07-13,Dombivli West,0,decreased,-243.45999999999998,-26.252162579523457
2026-07-13,Dombivli West,0,flat,-124.38999999999999,-540.0750466414338
2026-07-13,Dombivli West,0,increased,3090.26,3085.8292970755674
2026-07-13,Evershine Nagar,0,decreased,-283.6700000000001,-290.9987001337627
2026-07-13,Evershine Nagar,0,flat,248.36999999999978,201.2608854593702
2026-07-13,Evershine Nagar,0,increased,1382.38,1490.7252910030586
2026-07-13,Fam Society - Koperkhairne,0,decreased,-197.87999999999994,-208.77493920035346
2026-07-13,Fam Society - Koperkhairne,0,flat,114.23999999999987,208.7005341943685
2026-07-13,Fam Society - Koperkhairne,0,increased,2038.5,1794.80347772826
2026-07-13,Fursungi Pune,0,decreased,-146.34,-145.40596574616572
2026-07-13,Fursungi Pune,0,flat,36.14000000000014,-348.4147846650516
2026-07-13,Fursungi Pune,0,increased,989.06,932.692900928935
2026-07-13,Ghansoli,0,decreased,-544.3199999999998,-495.99702884139515
2026-07-13,Ghansoli,0,flat,75.77,-72.42331000131479
2026-07-13,Ghansoli,0,increased,3281.36,3064.8607839777824
2026-07-13,Ghatkopar East,0,decreased,-238.07999999999998,-251.2526534306516
2026-07-13,Ghatkopar East,0,flat,308.2699999999999,-254.43129156751473
2026-07-13,Ghatkopar East,0,increased,1844.51,1799.9582475443206
2026-07-13,Ghatkopar West,0,decreased,-426.86999999999995,-345.6104581439823
2026-07-13,Ghatkopar West,0,flat,-198.1699999999999,-135.4684650060953
2026-07-13,Ghatkopar West,0,increased,1920.5600000000002,1905.0639258255035
2026-07-13,Ghodapdeo - Byculla,0,decreased,-92.91999999999999,-92.32852632530215
2026-07-13,Ghodapdeo - Byculla,0,flat,-60.60000000000006,48.728110309606784
2026-07-13,Ghodapdeo - Byculla,0,increased,1266.29,1258.519524354433
